Design Sheet Metal Browser, SHORTCUTS, FILE_NEW_BOM, Ctrl+Shift+M
Design Sheet Metal Browser, SHORTCUTS, ALIBRE_SNAP_TO_WORKING, Ctrl+Shift+Z
Design Sheet Metal Browser, SHORTCUTS, ALIBRE_SNAP_TO_ISO_WORKING, Ctrl+Shift+Q
Design Sheet Metal Browser, SHORTCUTS, CMD_ORIENT_FRONT, Ctrl+1
Design Sheet Metal Browser, SHORTCUTS, CMD_ORIENT_BACK, Ctrl+2
Design Sheet Metal Browser, SHORTCUTS, CMD_ORIENT_LEFT, Ctrl+3
Design Sheet Metal Browser, SHORTCUTS, CMD_ORIENT_RIGHT, Ctrl+4
Design Sheet Metal Browser, SHORTCUTS, CMD_ORIENT_TOP, Ctrl+5
Design Sheet Metal Browser, SHORTCUTS, CMD_ORIENT_BOTTOM, Ctrl+6
Design Sheet Metal Browser, SHORTCUTS, CMD_ORIENT_ISO_FRONT_NW, Ctrl+7
Design Sheet Metal Browser, SHORTCUTS, TOGGLE_POINTS, Alt+1
Design Sheet Metal Browser, SHORTCUTS, TOGGLE_AXES, Alt+2
Design Sheet Metal Browser, SHORTCUTS, TOGGLE_PLANES, Alt+3
Design Sheet Metal Browser, SHORTCUTS, TOGGLE_COORDINATE_SYSTEM, Alt+4
Design Sheet Metal Browser, SHORTCUTS, TOGGLE_ORIENTATION_GLYPH, Alt+5
Design Sheet Metal Browser, SHORTCUTS, TRIM_SKETCH, T
Design Sheet Metal Browser, SHORTCUTS, SKETCH_EXTEND, E
Design Sheet Metal Browser, SHORTCUTS, SKETCH_REF_RECTANGLE_TWOPOINT, Shift+R
Design Sheet Metal Browser, SHORTCUTS, SKETCH_REF_LINE_POPUP_TOOLBAR, Shift+L
Design Sheet Metal Browser, SHORTCUTS, SKETCH_RECTANGLE_CENTER, Alt+R
Design Sheet Metal Browser, SHORTCUTS, SKETCH_RECTANGLE_THREEPOINT, Alt+Shift+R
Design Sheet Metal Browser, SHORTCUTS, SKETCH_RECTANGLE_TWOPOINT, R
Design Sheet Metal Browser, SHORTCUTS, SKETCH_DRAG_CIRCLE, C
Design Sheet Metal Browser, SHORTCUTS, SKETCH_LINE, L
Design Sheet Metal Browser, SHORTCUTS, SKETCH_QUICK_DIMENSION, D
Design Sheet Metal Browser, SHORTCUTS, SKETCH_CONSTRAINTS_FIXED, F
Design Sheet Metal Browser, SHORTCUTS, SKETCH_CONSTRAINTS_VERTICAL, V
Design Sheet Metal Browser, SHORTCUTS, SKETCH_CONSTRAINTS_HORIZONTAL, H
Design Sheet Metal Browser, SHORTCUTS, SKETCH_CONSTRAINTS_INTERSECTION, I
Design Sheet Metal Browser, SHORTCUTS, SKETCH_CONSTRAINTS_SYMMETRIC, Y
Design Sheet Metal Browser, SHORTCUTS, SKETCH_CONSTRAINTS_CORADIAL, A
Design Sheet Metal Browser, SHORTCUTS, SKETCH_CONSTRAINTS_CONCENTRIC, Z
Design Sheet Metal Browser, SHORTCUTS, SKETCH_CONSTRAINTS_COLLINEAR, O
Design Sheet Metal Browser, SHORTCUTS, SKETCH_CONSTRAINTS_COINCIDENT, N
Design Sheet Metal Browser, SHORTCUTS, SKETCH_CONSTRAINTS_MIDPOINT, M
Design Sheet Metal Browser, SHORTCUTS, SKETCH_CONSTRAINTS_EQUAL, Q
Design Sheet Metal Browser, SHORTCUTS, SKETCH_CONSTRAINTS_TANGENT, G
Design Sheet Metal Browser, SHORTCUTS, SKETCH_CONSTRAINTS_PERPENDICULAR, U
Design Sheet Metal Browser, SHORTCUTS, SKETCH_CONSTRAINTS_PARALLEL, P
Design Sheet Metal Browser, SHORTCUTS, SELECT_SKETCH, S
Design Part Browser, SHORTCUTS, SELECTALL, Ctrl+A
Design Part Browser, SHORTCUTS, COPY, Ctrl+C
Design Part Browser, SHORTCUTS, COPY_WITH_BASE_POINT, Shift+C
Design Part Browser, SHORTCUTS, OPEN_DESIGN, Ctrl+O
Design Part Browser, SHORTCUTS, SAVE_DESIGN, Ctrl+S
Design Part Browser, SHORTCUTS, PRINT_DESIGN, Ctrl+P
Design Part Browser, SHORTCUTS, PASTE, Ctrl+V
Design Part Browser, SHORTCUTS, PASTE_STAMPER, Ctrl+T
Design Part Browser, SHORTCUTS, CUT, Ctrl+X
Design Part Browser, SHORTCUTS, REDO, Ctrl+Y
Design Part Browser, SHORTCUTS, UNDO, Ctrl+Z
Design Part Browser, SHORTCUTS, DELETE, Del
Design Part Browser, SHORTCUTS, DESIGN_PROPERTIES, Alt+Enter
Design Part Browser, SHORTCUTS, PROFILE_OPTIONS, Ctrl+Shift+O
Design Part Browser, SHORTCUTS, SKETCH_MODE, Ctrl+K
Design Part Browser, SHORTCUTS, CUSTOM_ORIENTATIONS, Ctrl+U
Design Part Browser, SHORTCUTS, ROTATION_POINTS, Ctrl+R
Design Part Browser, SHORTCUTS, CMD_MEASUREMENTTOOL, Ctrl+M
Design Part Browser, SHORTCUTS, CMD_GLOBAL_PARAMETERS, Ctrl+G
Design Part Browser, SHORTCUTS, EQUATION, Ctrl+E
Design Part Browser, SHORTCUTS, TOGGLE_WORKSPACES, Ctrl+Tab
Design Part Browser, SHORTCUTS, HELPITEM, F1
Design Part Browser, SHORTCUTS, PREVIOUS_VIEW, F3
Design Part Browser, SHORTCUTS, NEXT_VIEW, F4
Design Part Browser, SHORTCUTS, REGENERATE, F5
Design Part Browser, SHORTCUTS, ZOOM_FIT, Home
Design Part Browser, SHORTCUTS, HIDE_SELECTION, Ctrl+H
Design Part Browser, SHORTCUTS, TOGGLE_SKETCHES, Ctrl+Shift+K
Design Part Browser, SHORTCUTS, TOGGLE_ANNOTATIONS, Ctrl+Shift+A
Design Part Browser, SHORTCUTS, TOGGLE_SKETCH_DIMENSIONS, Ctrl+Shift+E
Design Part Browser, SHORTCUTS, TOGGLE_CONSTRAINTS, Ctrl+Shift+C
Design Part Browser, SHORTCUTS, TOGGLE_GRID, Ctrl+Shift+G
Design Part Browser, SHORTCUTS, TOGGLE_REDLINES, Ctrl+Shift+R
Design Part Browser, SHORTCUTS, TOGGLE_ALLREFS, Ctrl+Shift+P
Design Part Browser, SHORTCUTS, SAVE_DESIGN_AS, Ctrl+Shift+S
Design Part Browser, SHORTCUTS, TOGGLE_WIREFRAME, Ctrl+Shift+W
Design Part Browser, SHORTCUTS, CMD_TOGGLE_DOF_COLOR, Ctrl+Shift+N
Design Part Browser, SHORTCUTS, CMD_TOGGLE_DOF_CALLOUTS, Ctrl+Shift+U
Design Part Browser, SHORTCUTS, CMD_DESIGN_CHECK_BODY, Ctrl+Shift+H
Design Part Browser, SHORTCUTS, CMD_LOG_PROPERTIES, Ctrl+Shift+X
Design Part Browser, SHORTCUTS, FILE_NEW_PART, Ctrl+Shift+T
Design Part Browser, SHORTCUTS, FILE_NEW_SHEET_METAL_PART, Ctrl+Shift+L
Design Part Browser, SHORTCUTS, FILE_NEW_ASSEMBLY, Ctrl+Shift+B
Design Part Browser, SHORTCUTS, FILE_NEW_DRAWING, Ctrl+Shift+D
Design Part Browser, SHORTCUTS, FILE_NEW_BOM, Ctrl+Shift+M
Design Part Browser, SHORTCUTS, REGENERATE_PART_DEEP, Ctrl+Shift+F5
Design Part Browser, SHORTCUTS, ALIBRE_SNAP_TO_WORKING, Ctrl+Shift+Z
Design Part Browser, SHORTCUTS, ALIBRE_SNAP_TO_ISO_WORKING, Ctrl+Shift+Q
Design Part Browser, SHORTCUTS, CMD_ORIENT_FRONT, Ctrl+1
Design Part Browser, SHORTCUTS, CMD_ORIENT_BACK, Ctrl+2
Design Part Browser, SHORTCUTS, CMD_ORIENT_LEFT, Ctrl+3
Design Part Browser, SHORTCUTS, CMD_ORIENT_RIGHT, Ctrl+4
Design Part Browser, SHORTCUTS, CMD_ORIENT_TOP, Ctrl+5
Design Part Browser, SHORTCUTS, CMD_ORIENT_BOTTOM, Ctrl+6
Design Part Browser, SHORTCUTS, CMD_ORIENT_ISO_FRONT_NW, Ctrl+7
Design Part Browser, SHORTCUTS, TOGGLE_POINTS, Alt+1
Design Part Browser, SHORTCUTS, TOGGLE_AXES, Alt+2
Design Part Browser, SHORTCUTS, TOGGLE_PLANES, Alt+3
Design Part Browser, SHORTCUTS, TOGGLE_COORDINATE_SYSTEM, Alt+4
Design Part Browser, SHORTCUTS, TOGGLE_ORIENTATION_GLYPH, Alt+5
Design Part Browser, SHORTCUTS, TRIM_SKETCH, T
Design Part Browser, SHORTCUTS, SKETCH_EXTEND, E
Design Part Browser, SHORTCUTS, SKETCH_REF_RECTANGLE_TWOPOINT, Shift+R
Design Part Browser, SHORTCUTS, SKETCH_REF_LINE_POPUP_TOOLBAR, Shift+L
Design Part Browser, SHORTCUTS, SKETCH_RECTANGLE_CENTER, Alt+R
Design Part Browser, SHORTCUTS, SKETCH_RECTANGLE_THREEPOINT, Alt+Shift+R
Design Part Browser, SHORTCUTS, SKETCH_RECTANGLE_TWOPOINT, R
Design Part Browser, SHORTCUTS, SKETCH_DRAG_CIRCLE, C
Design Part Browser, SHORTCUTS, SKETCH_LINE, L
Design Part Browser, SHORTCUTS, SKETCH_QUICK_DIMENSION, D
Design Part Browser, SHORTCUTS, SKETCH_CONSTRAINTS_FIXED, F
Design Part Browser, SHORTCUTS, SKETCH_CONSTRAINTS_VERTICAL, V
Design Part Browser, SHORTCUTS, SKETCH_CONSTRAINTS_HORIZONTAL, H
Design Part Browser, SHORTCUTS, SKETCH_CONSTRAINTS_INTERSECTION, I
Design Part Browser, SHORTCUTS, SKETCH_CONSTRAINTS_SYMMETRIC, Y
Design Part Browser, SHORTCUTS, SKETCH_CONSTRAINTS_CORADIAL, A
Design Part Browser, SHORTCUTS, SKETCH_CONSTRAINTS_CONCENTRIC, Z
Design Part Browser, SHORTCUTS, SKETCH_CONSTRAINTS_COLLINEAR, O
Design Part Browser, SHORTCUTS, SKETCH_CONSTRAINTS_COINCIDENT, N
Design Part Browser, SHORTCUTS, SKETCH_CONSTRAINTS_MIDPOINT, M
Design Part Browser, SHORTCUTS, SKETCH_CONSTRAINTS_EQUAL, Q
Design Part Browser, SHORTCUTS, SKETCH_CONSTRAINTS_TANGENT, G
Design Part Browser, SHORTCUTS, SKETCH_CONSTRAINTS_PERPENDICULAR, U
Design Part Browser, SHORTCUTS, SKETCH_CONSTRAINTS_PARALLEL, P
Design Part Browser, SHORTCUTS, SELECT_SKETCH, S
